circle,Global_Id,Site Name,Cluster_name,latitude,longitude
Andhra Pradesh,569598,Shamshabad town,Hyderabad-1,17.25999,78.39722
Andhra Pradesh,569599,Shamshabad-3,Hyderabad-1,17.26161,78.38228
Andhra Pradesh,565241,"Gollapally, Shamshabad",Hyderabad-1,17.23735,78.39916
Andhra Pradesh,569896,THIMMAPUR-4,Hyderabad-1,17.18746,78.30505
Andhra Pradesh,575020,Nagaram,Hyderabad-1,17.18349,78.39118
Andhra Pradesh,579516,Siddapur,Hyderabad-1,17.05264,78.35466
Andhra Pradesh,580721,Ravipakula,Hyderabad-1,16.41724,78.40585
Andhra Pradesh,580716,Chinnadarapally Mahabubnagar,Hyderabad-1,16.75279,77.98206
Andhra Pradesh,579485,Kulkacherala,Hyderabad-1,17.02589,77.84268
Andhra Pradesh,580617,Pochannapet,Hyderabad-1,16.97596,78.31316
Andhra Pradesh,580851,Konapur,Hyderabad-1,16.900529,78.55605
Andhra Pradesh,445159,JULAKAL,Hyderabad-1,15.97626,77.79624
Andhra Pradesh,445160,PADMARAM,Hyderabad-1,17.08299,77.96035
Andhra Pradesh,445161,SALKARPET,Hyderabad-1,16.4398,78.22566
Andhra Pradesh,445162,YADIREDDIPALLI,Hyderabad-1,16.56072,78.37405
Andhra Pradesh,445163,VINJAMUR,Hyderabad-1,16.76818,77.70809
Andhra Pradesh,445164,MUTCHINTALA,Hyderabad-1,16.52735,77.81217
Andhra Pradesh,445165,POTHAREDDIPALLE,Hyderabad-1,16.52559,78.52258
Andhra Pradesh,445166,PULIMAMIDI,Hyderabad-1,16.58553,77.58988
Andhra Pradesh,445169,SIRSWADA,Hyderabad-1,16.63585,78.34317
Andhra Pradesh,445170,KETHEPALLE,Hyderabad-1,16.20213,78.15178
Andhra Pradesh,445171,NARLAPURAM,Hyderabad-1,16.15967,78.38029
Andhra Pradesh,445172,VELJALA,Hyderabad-1,16.82519,78.36317
Andhra Pradesh,445173,"CHINTAKUNTA,MAHABOOB NAGAR",Hyderabad-1,16.25452,78.07017
Andhra Pradesh,445175,CHITYAL,Hyderabad-1,16.40443,77.53396
Andhra Pradesh,445176,RAJSRIGARLAPADU,Hyderabad-1,16.06953,77.96141
Andhra Pradesh,445177,VELTUR,Hyderabad-1,16.50895,78.66808
Andhra Pradesh,445178,CHINCHODE,Hyderabad-1,17.0301,78.10523
Andhra Pradesh,445179,CHINTHAREVULA,Hyderabad-1,16.30449,77.70525
Andhra Pradesh,445180,IRWIN,Hyderabad-1,16.78984,78.70395
Andhra Pradesh,445181,POTHEPALLY,Hyderabad-1,16.70882,78.58955
Andhra Pradesh,445182,VATHUGUNDLA,Hyderabad-1,16.81272,77.55738
Andhra Pradesh,445185,KODGAL,Hyderabad-1,16.82185,78.22417
Andhra Pradesh,445186,THUMMELLA,Hyderabad-1,15.89366,77.75155
Andhra Pradesh,445187,RACHUR,Hyderabad-1,16.75525,78.45292
Andhra Pradesh,445188,RAMAKRISHNAPURAM,Hyderabad-1,16.27381,77.91311
Andhra Pradesh,445189,KONDAREDDIPALLI,Hyderabad-1,16.6327,78.56475
Andhra Pradesh,445191,YEDULA,Hyderabad-1,16.3197,78.23268
Andhra Pradesh,445192,KOLLAMPALLE,Hyderabad-1,16.68104,77.62784
Andhra Pradesh,445193,GATLAKHANPUR,Hyderabad-1,16.48248,77.98743
Andhra Pradesh,445194,MAILARAM,Hyderabad-1,16.21627,78.22847
Andhra Pradesh,445195,CHEEPUNUTHALA,Hyderabad-1,16.90201,78.44027
Andhra Pradesh,445196,UMITYALA,Hyderabad-1,16.22371,77.57667
Andhra Pradesh,445197,PEDDAKADUMURU,Hyderabad-1,16.42175,77.67265
Andhra Pradesh,445199,GOPALAPURAM,Hyderabad-1,16.06743,78.21151
Andhra Pradesh,445200,VELGONDA,Hyderabad-1,16.56093,78.18909
Andhra Pradesh,445201,RAMCHANDRAPUR,Hyderabad-1,16.69805,77.89788
Andhra Pradesh,445202,BEKKAM,Hyderabad-1,16.05124,78.10993
Andhra Pradesh,445204,BEEROLE,Hyderabad-1,16.20543,77.88348
Andhra Pradesh,445205,KOTHUR,Hyderabad-1,17.13839,78.21935
Andhra Pradesh,445206,VENKESHWARAM VILLAGE,Hyderabad-1,16.42923,78.90855
Andhra Pradesh,465312,Sparsh Hydroponic Farms,Hyderabad-1,16.93291,78.44566
Andhra Pradesh,456072,Maheswara pyramid,Hyderabad-1,16.97152,78.53346
Andhra Pradesh,465335,AUROBINDO Jadcherla2,Hyderabad-1,16.82946,78.13542
Andhra Pradesh,456074,Aurobindo,Hyderabad-1,16.82746,78.13825
Andhra Pradesh,586499,Simhagiri,Hyderabad-1,16.75799,77.98588
Andhra Pradesh,586730,Enkammaguda,Hyderabad-1,17.080321,78.195154
Andhra Pradesh,586100,Bhageeratha Colony,Hyderabad-1,16.73416,78.00303
Andhra Pradesh,586823,HB Colony_Gadwal,Hyderabad-1,16.22535,77.81653
Andhra Pradesh,588718,Mutpoor Chukkammet,Hyderabad-1,17.15159,78.0683
Andhra Pradesh,589444,Teachers Colony| Mahbubnagar,Hyderabad-1,16.746487,78.009737
Andhra Pradesh,589701,Setty Complex Rajendra Nagar,Hyderabad-1,16.75249,78.00145
Andhra Pradesh,589704,Clock Tower X road,Hyderabad-1,16.74517,77.98766
Andhra Pradesh,589924,Old palamur,Hyderabad-1,16.732352,77.996867
Andhra Pradesh,589702,Padmavathi_Colony_Mahbubnagar,Hyderabad-1,16.74913,78.01682
Andhra Pradesh,590612,Teelair,Hyderabad-1,16.614438,77.752287
Andhra Pradesh,587700,Rallaguda_Relocation,Hyderabad-1,17.264559,78.375193
Andhra Pradesh,590535, Teachers Colony| Achampet,Hyderabad-1,16.39765,78.63118
Andhra Pradesh,590614,Lakshmi Nagar | Mahbubnagar,Hyderabad-1,16.756287,78.021186
Andhra Pradesh,590610,Janampeta,Hyderabad-1,16.628386,77.983348
Andhra Pradesh,590928,Tharnikal,Hyderabad-1,16.625769,78.454665
Andhra Pradesh,590537,Hanumanpura | Palamoor,Hyderabad-1,16.730311,77.984809
Andhra Pradesh,592145,KOTHUR PS,Hyderabad-1,17.14235,78.28538
Andhra Pradesh,591789, Indira Nagar| Jadcherla,Hyderabad-1,16.769874,78.13178
Andhra Pradesh,592312,Desitekayal,Hyderabad-1,16.453158,78.33958
Andhra Pradesh,591927,Uyalawada,Hyderabad-1,16.503699,78.286817
Andhra Pradesh,591755,JADCHERLA,Hyderabad-1,16.76342,78.153162
Andhra Pradesh,592779,SANGALA,Hyderabad-1,16.238573,77.75037
Andhra Pradesh,592924,MADDUR,Hyderabad-1,15.93418,77.90503
Andhra Pradesh,593216,Bonkur,Hyderabad-1,15.9215,77.96155
Andhra Pradesh,593130,PASPUL,Hyderabad-1,16.621035,77.710535
Andhra Pradesh,593315,KAMSANIPALLI,Hyderabad-1,16.502626,78.606684
Andhra Pradesh,593333,Rampur_Mahbubnagar,Hyderabad-1,16.850908,78.405487
Andhra Pradesh,593332,Chennaram PG,Hyderabad-1,16.373331,78.567542
Andhra Pradesh,593330,Kolkulapally,Hyderabad-1,16.91113,78.725062
Andhra Pradesh,593490,Kothapally_Pullikal,Hyderabad-1,15.95819,77.55257
Andhra Pradesh,592076,Vijaya Nagar Colony| Near Railway Gate,Hyderabad-1,17.057693,78.21185
Andhra Pradesh,593724,Venkatapur S,Hyderabad-1,16.159938,78.017448
Andhra Pradesh,593193,kothapalli,Hyderabad-1,16.28181,77.79477
Andhra Pradesh,594138,Chowdarapalle,Hyderabad-1,16.633006,77.868442
Andhra Pradesh,592301,Narllapur Kolhapur Rd,Hyderabad-1,16.106637,78.318497
Andhra Pradesh,594542,Ekrajguda | Fortune Butterfly City,Hyderabad-1,16.99342,78.48294
Andhra Pradesh,595050,Bandoniguda | Mallapur,Hyderabad-1,17.18956,78.22824
Andhra Pradesh,594541,Eshwar Colony,Hyderabad-1,17.058895,78.201164
Andhra Pradesh,595112,Tumainpet,Hyderabad-1,16.39517,78.53702
Andhra Pradesh,595454, Shah Saheb Gutta| Mahbubnagar,Hyderabad-1,16.73563,78.01016
Andhra Pradesh,595289,Kuchcherkal,Hyderabad-1,16.864499,78.137342
Andhra Pradesh,595315,Dhoolpet| Narayanpet,Hyderabad-1,16.750075,77.492353
Andhra Pradesh,595634,Basaveshwara Colony |Makthal,Hyderabad-1,16.511314,77.506773
Andhra Pradesh,596103,Duddarapalli,Hyderabad-1,16.22228,77.79192
Andhra Pradesh,595492,Elkatta| Shadnagar,Hyderabad-1,17.07436,78.1553
Andhra Pradesh,595989,Mannapur,Hyderabad-1,16.25346,77.69465
Andhra Pradesh,595713,KARKALPAHAD,Hyderabad-1,16.952457,78.518656
Andhra Pradesh,595461,Kollapur Rd| Narsaipalle,Hyderabad-1,16.183345,78.24405
Andhra Pradesh,596544,Nandinne,Hyderabad-1,16.21021,77.5027
Andhra Pradesh,595587,Nellikonda,Hyderabad-1,16.464338,78.315438
Andhra Pradesh,595489,Keshava nager/ Makthal,Hyderabad-1,16.499849,77.514365
Andhra Pradesh,590532,Kristan Pally | Monnappugutta,Hyderabad-1,16.748893,77.984792
Andhra Pradesh,596147,Raigadda| Wanaparthy,Hyderabad-1,16.364613,78.062352
Andhra Pradesh,597536,Ravindranagar |Mahbubnagar,Hyderabad-1,16.753333,78.019697
Andhra Pradesh,597018,Vallabh Naga |Mahbubnagar,Hyderabad-1,16.73618,77.989379
Andhra Pradesh,597567,Rajapet| Atmakur,Hyderabad-1,16.359783,77.9983
Andhra Pradesh,597596,Ummenthyal,Hyderabad-1,17.135212,78.014271
Andhra Pradesh,597835,Mudireddypalli|Raipalle,Hyderabad-1,16.843842,78.161152
Andhra Pradesh,597832,GUDLANARVA,Hyderabad-1,16.541972,78.23186
Andhra Pradesh,597865,FOTIMAPUR,Hyderabad-1,17.16952,78.27695
Andhra Pradesh,598184,Polisettipally,Hyderabad-1,16.392679,78.604596
Andhra Pradesh,598182,Palcherla,Hyderabad-1,16.272067,77.727477
Andhra Pradesh,598448,Jinnaram,Hyderabad-1,16.54508,77.7355
Andhra Pradesh,505655,PEDDASHAPUR,Hyderabad-1,17.217506,78.335513
Andhra Pradesh,505835,Gudigandla,Hyderabad-1,16.57281,77.633686
Andhra Pradesh,564791,MAHABOOBNAGAR-2,Hyderabad-1,16.75353,78.0162
Andhra Pradesh,564809,AMASTAPUR,Hyderabad-1,16.70617,78.04036
Andhra Pradesh,576559,Mahaboob nagar-1 (Relocation),Hyderabad-1,16.75001,77.99387
Andhra Pradesh,577383,Vatavrlapally,Hyderabad-1,16.24374,78.80257
Andhra Pradesh,599167,Konkala,Hyderabad-1,15.950606,77.799593
Andhra Pradesh,599252,Badepalle|ULS,Hyderabad-1,16.75554,78.14871
Andhra Pradesh,599528,APGVB Bank| Bhuthpur|ULS,Hyderabad-1,16.700044,78.049569
Andhra Pradesh,599479,Near Renuka Yellamma Temple| Marikal|ULS,Hyderabad-1,16.60098,77.729779
Andhra Pradesh,599714,POLKAMPALLE,Hyderabad-1,16.638012,78.019814
Andhra Pradesh,599496,Near Nakshatra Society| Siddanthi|ULS,Hyderabad-1,17.2695,78.39458
Andhra Pradesh,480295,Shalipur,Hyderabad-1,16.00357,78.05125
Andhra Pradesh,481095,Badepalle| Jadcherla|ULS,Hyderabad-1,16.75457,78.1411
Andhra Pradesh,599291,h no|3|72| Kothur|ULS,Hyderabad-1,17.1476,78.28809
Andhra Pradesh,599405,Near LIC office| Nagarkurnool|ULS,Hyderabad-1,16.48844,78.31549
Andhra Pradesh,480413,Nagarkurnool|ULS,Hyderabad-1,16.48642,78.30904
Andhra Pradesh,505601,Nagaram,Hyderabad-1,17.183333,78.391474
Andhra Pradesh,505772,Charakonda,Hyderabad-1,16.692012,78.709255
Andhra Pradesh,565207,Wanaparthy,Hyderabad-1,16.35838,78.06332
Andhra Pradesh,564800,Mehboob Nagar-3 Housing board (Rep),Hyderabad-1,16.75683,78.04664
Andhra Pradesh,564797,Atmakur (Mbnr),Hyderabad-1,16.3401,77.8007
Andhra Pradesh,564805,Peddadinne,Hyderabad-1,16.10315,77.84052
Andhra Pradesh,577867,UPPARU,Hyderabad-1,16.3151,77.65802
Andhra Pradesh,577207,Domala Penta,Hyderabad-1,16.0991,78.89708
Andhra Pradesh,565245,Mohan Mill,Hyderabad-1,16.2361,77.7919
Andhra Pradesh,565237,Gadwal,Hyderabad-1,16.23667,77.81213
Andhra Pradesh,576725,"Dharmagiri,Shamshabad",Hyderabad-1,17.26087,78.43507
Andhra Pradesh,565205,Shadnagar,Hyderabad-1,17.06537,78.2057
Andhra Pradesh,565061,pebbair,Hyderabad-1,16.20643,77.99365
Andhra Pradesh,564092,BODHAN,Hyderabad-2,18.6549,77.89346
Andhra Pradesh,531083,Yellareddy-2,Hyderabad-2,18.1983,78.01329
Andhra Pradesh,563882,NIJAMABAD - 3,Hyderabad-2,18.668678,78.090062
Andhra Pradesh,563880,NIJAMABAD - 1,Hyderabad-2,18.688373,78.113703
Andhra Pradesh,563888,Nizambad - 5,Hyderabad-2,18.66966,78.0968
Andhra Pradesh,563885,Nizambad - 6,Hyderabad-2,18.6811,78.11258
Andhra Pradesh,564069,BHAIMSA,Hyderabad-2,19.10147,77.96458
Andhra Pradesh,564091,Balkonda,Hyderabad-2,18.87248,78.34431
Andhra Pradesh,563921,Biknoor,Hyderabad-2,18.18232,78.39985
Andhra Pradesh,564100,Bichkunda,Hyderabad-2,18.40094,77.7016
Andhra Pradesh,563958,Ashok Nagar - Armoor,Hyderabad-2,18.79283,78.2715
Andhra Pradesh,564104,Banswada-2,Hyderabad-2,18.3872,77.8692
Andhra Pradesh,563898,Bheemgal-2,Hyderabad-2,18.69925,78.44107
Andhra Pradesh,564085,Gujjargalli,Hyderabad-2,19.11289,77.96016
Andhra Pradesh,564089,NYALKAL-2,Hyderabad-2,18.63322,78.09552
Andhra Pradesh,564099,Nandipeta-2,Hyderabad-2,18.87688,78.15048
Andhra Pradesh,564093,Narsi Road ,Hyderabad-2,18.66244,77.88513
Andhra Pradesh,564103,Pitlum,Hyderabad-2,18.2223,77.8239
Andhra Pradesh,564094,Shakkar nagar,Hyderabad-2,18.6681,77.90308
Andhra Pradesh,563883,Subash Nagar (NZBD),Hyderabad-2,18.68437,78.10443
Andhra Pradesh,563887,GURBA BADI ROAD-UNITECH,Hyderabad-2,18.68106,78.09633
Andhra Pradesh,564097,Gundaram,Hyderabad-2,18.71497,78.06603
Andhra Pradesh,564113,Mudhole,Hyderabad-2,18.97209,77.91063
Andhra Pradesh,563961,ARMOOR (APHB COLONY),Hyderabad-2,18.79359,78.29464
Andhra Pradesh,563960,RR NAGAR,Hyderabad-2,18.78584,78.29206
Andhra Pradesh,564110,CHATANAY COLONY,Hyderabad-2,18.38334,77.87491
Andhra Pradesh,563956,ADLOOR,Hyderabad-2,18.35784,78.3288
Andhra Pradesh,563884,Subhashnagar (Hamalwadi NZBD),Hyderabad-2,18.68176,78.10571
Andhra Pradesh,564086,Namdevwada,Hyderabad-2,18.682,78.0984
Andhra Pradesh,563896,Mothe,Hyderabad-2,18.69475,78.4495
Andhra Pradesh,563924,Behind kamareddy Bustand,Hyderabad-2,18.3243,78.3277
Andhra Pradesh,563955,KAMAREDDY-4,Hyderabad-2,18.32843,78.33848
Andhra Pradesh,531081,BICHKUNDA-3,Hyderabad-2,18.40158,77.7065
Andhra Pradesh,531717,Rpt_Karawadi,Hyderabad-2,18.42224,78.16936
Andhra Pradesh,572604,Mallepalli,Hyderabad-2,18.67797,78.0862
Andhra Pradesh,572075,Ahmadpura,Hyderabad-2,18.67429,78.0881
Andhra Pradesh,573223,ITI Arasapally,Hyderabad-2,18.68059,78.07396
Andhra Pradesh,565101,RANJAL 2 (Satapur),Hyderabad-2,18.7604,77.9252
Andhra Pradesh,577206,Nizamabad (Bodhan Bus Stand),Hyderabad-2,18.67088,78.08618
Andhra Pradesh,577364,Padma Nagar,Hyderabad-2,18.66033,78.09945
Andhra Pradesh,577105,Vinayaknagar,Hyderabad-2,18.66739,78.10893
Andhra Pradesh,505677,"Arya Nagar, Nizambad",Hyderabad-2,18.65768,78.118541
Andhra Pradesh,505554,Kotigiri,Hyderabad-2,18.5756,77.81992
Andhra Pradesh,505645,PADGAL,Hyderabad-2,18.832469,78.375945
Andhra Pradesh,505742,"Gayatri Nagar, Nizamabad",Hyderabad-2,18.663346,78.09809
Andhra Pradesh,505744,"Arya Nagar, Kamareddy",Hyderabad-2,18.320898,78.328658
Andhra Pradesh,505762,Bibipet,Hyderabad-2,18.208481,78.525808
Andhra Pradesh,521811,Gandhi chowk-TTS:L,Hyderabad-2,18.67425,78.096903
Andhra Pradesh,525752,Arsapally2,Hyderabad-2,18.67781,78.073749
Andhra Pradesh,530485,Near Megamart,Hyderabad-2,18.67426,78.098339
Andhra Pradesh,530552,Arsapally (Airtel),Hyderabad-2,18.67203,78.08239
Andhra Pradesh,579495,Ramchandrapally,Hyderabad-2,18.770176,78.216856
Andhra Pradesh,579575,Phulong_Nzb,Hyderabad-2,18.66936,78.10273
Andhra Pradesh,580714,Ahmedpura Colony_Nzb,Hyderabad-2,18.66975,78.08074
Andhra Pradesh,585634,Khanapur_airtel,Hyderabad-2,18.700556,78.092215
Andhra Pradesh,586268,Satish Nagar_airtel,Hyderabad-2,18.678337,78.067977
Andhra Pradesh,585633,Arsapally-Nizamabad,Hyderabad-2,18.683236,78.078956
Andhra Pradesh,587257,"Sarangapur, Nizamabad",Hyderabad-2,18.689505,78.061012
Andhra Pradesh,587967,Ambedkar Colony NZB,Hyderabad-2,18.679395,78.092379
Andhra Pradesh,587833,"Hanuman Mandir,Bhaimsa",Hyderabad-2,19.11211,77.9574
Andhra Pradesh,590038,MR Gardens,Hyderabad-2,18.78672,78.3031
Andhra Pradesh,591758,Nehru Nagar | Jankampet,Hyderabad-2,18.70589,78.03897
Andhra Pradesh,591290,Quilla Rd | Nizamabad,Hyderabad-2,18.66868,78.08781
Andhra Pradesh,592818,Pallikonda,Hyderabad-2,18.670154,78.4786
Andhra Pradesh,593090,NEARBY POST OFFICE|Mudhole,Hyderabad-2,18.978432,77.906378
Andhra Pradesh,592880,Kothapally,Hyderabad-2,18.90682,78.369406
Andhra Pradesh,592646,Degaon,Hyderabad-2,18.848153,78.257813
Andhra Pradesh,593341,Taroda,Hyderabad-2,19.011405,77.934316
Andhra Pradesh,593279,Baswapur,Hyderabad-2,18.505234,77.818729
Andhra Pradesh,590609,Raikur,Hyderabad-2,18.602851,77.857045
Andhra Pradesh,594643,Kachapur,Hyderabad-2,18.20099,78.45494
Andhra Pradesh,594335,Nagaram| Nizamabad,Hyderabad-2,18.650441,78.06782
Andhra Pradesh,595357,Panta Khurd | Lakmapur,Hyderabad-2,18.63758,77.84624
Andhra Pradesh,595446, Venkateshwara Colony |Bodhan,Hyderabad-2,18.66688,77.88394
Andhra Pradesh,595299,Kodicherla |Doodgaon,Hyderabad-2,18.982863,78.384291
Andhra Pradesh,596681,Mullangi,Hyderabad-2,18.774967,78.098693
Andhra Pradesh,592827,Merdepalle,Hyderabad-2,18.830644,78.23018
Andhra Pradesh,597016,Kotagiri,Hyderabad-2,18.573164,77.827333
Andhra Pradesh,596624,ARP CAMP,Hyderabad-2,18.69987,77.95136
Andhra Pradesh,597144,Chimanpally | Pandimadugu,Hyderabad-2,18.547873,78.540133
Andhra Pradesh,597402,Badsi,Hyderabad-2,18.565415,78.135302
Andhra Pradesh,597319,Tekriyal,Hyderabad-2,18.343504,78.307261
Andhra Pradesh,597317,CSI Saint Peters Church St|Mahalaxmi Colony,Hyderabad-2,18.78444,78.28832
Andhra Pradesh,597833,NDCC BANK |Dharpally,Hyderabad-2,18.5722,78.369
Andhra Pradesh,598883,TIRMALAPUR,Hyderabad-2,18.58447,77.77621
Andhra Pradesh,598499,LIMBA KURDH,Hyderabad-2,19.152078,78.047054
Andhra Pradesh,563963,Varni  ,Hyderabad-2,18.53139,77.89674
Andhra Pradesh,530926,KAMAREDDY-4,Hyderabad-2,18.33328,78.33503
Andhra Pradesh,577868,Perkit,Hyderabad-2,18.79227,78.30819
Andhra Pradesh,505616,Gutpa,Hyderabad-2,18.774176,78.199139
Andhra Pradesh,505646,THIMMAPUR,Hyderabad-2,19.11187,78.07179
Andhra Pradesh,598464,Hanmajipet |Paidimal,Hyderabad-2,18.43681,78.00341
Andhra Pradesh,599071,Mamidipally| Armur|ULS,Hyderabad-2,18.7768,78.2976
Andhra Pradesh,599492,Arsapally2|ULS,Hyderabad-2,18.667482,78.073482
Andhra Pradesh,599233,Gadkole|Ramadugu,Hyderabad-2,18.5407,78.42501
Andhra Pradesh,599493,Gautamnagar|ULS,Hyderabad-2,18.69394,78.110761
Andhra Pradesh,480021,Banswada|ULS,Hyderabad-2,18.38577,77.86556
Andhra Pradesh,480140,Pusalagally|ULS,Hyderabad-2,18.66996,78.09654
Andhra Pradesh,599494,Bada Bazar|ULS,Hyderabad-2,18.665071,78.096416
Andhra Pradesh,599401,Demi,Hyderabad-2,18.323133,78.213884
Andhra Pradesh,481255,Bhainsa| Nirmal|ULS,Hyderabad-2,19.10288,77.98118
Andhra Pradesh,481353,Banswada|NIZ|ULS,Hyderabad-2,18.3873,77.87385
Andhra Pradesh,481413,Ambedkar Colony| NIZ|ULS,Hyderabad-2,18.67999,78.08694
Andhra Pradesh,481473,Arsapally|ULS,Hyderabad-2,18.68082,78.07086
Andhra Pradesh,481474,NRI Colony|ULS,Hyderabad-2,18.67497,78.09042
Andhra Pradesh,481155,Jagiryala,Hyderabad-2,18.73804,78.44668
Andhra Pradesh,481622,FCI Colony|ULS,Hyderabad-2,18.66846,78.11261
Andhra Pradesh,493695,Madanpalle,Hyderabad-2,18.6818,78.1874
Andhra Pradesh,599495,Arsapally| Niz|ULS,Hyderabad-2,18.6764,78.0717
Andhra Pradesh,563891,Arsapally,Hyderabad-2,18.6718,78.082
Andhra Pradesh,564088,PADMANAGAR-UNITECH,Hyderabad-2,18.66508,78.1003
Andhra Pradesh,505673,"Mubarak Nagar, Nizamabad",Hyderabad-2,18.696365,78.123284
Andhra Pradesh,456179,Nizamabad( Station Road),Hyderabad-2,18.67672,78.10185
Andhra Pradesh,503337,Telecom Colony,Hyderabad-2,18.652849,78.115118
Andhra Pradesh,563959,Old Armoor (Rep),Hyderabad-2,18.79455,78.28117
Andhra Pradesh,564111,Yamcha,Hyderabad-2,18.87314,77.94828
Andhra Pradesh,564877,RADIO STATION,Hyderabad-2,18.6602,78.09202
Andhra Pradesh,523236,Devunipally_Kmd (E-City),Hyderabad-2,18.32092,78.31803
Andhra Pradesh,580884,Bheemgal_Nzb,Hyderabad-2,18.70032,78.46166
Andhra Pradesh,563923,KAMAREDDY - 1,Hyderabad-2,18.32693,78.32855
Andhra Pradesh,563899,ARMMOR,Hyderabad-2,18.78748,78.29326
Andhra Pradesh,564109,Banswada,Hyderabad-2,18.37878,77.87757
Andhra Pradesh,505763,jakranpalli,Hyderabad-2,18.716751,78.271141
Andhra Pradesh,562914,Aravind Nagar (Antp),Kurnool,14.66814,77.59399
Andhra Pradesh,563077,Adoni-1,Kurnool,15.63059,77.28475
Andhra Pradesh,563080,Srisailam,Kurnool,16.07147,78.86906
Andhra Pradesh,563072,Kurnool-4,Kurnool,15.80264,78.04881
Andhra Pradesh,562918,Saradanagar,Kurnool,14.65602,77.61238
Andhra Pradesh,563083,Dhone-Ph-3,Kurnool,15.39844,77.87215
Andhra Pradesh,562907,Tadipatri-2,Kurnool,14.9076,77.9837
Andhra Pradesh,563059,Nandavaram,Kurnool,15.37743,78.27871
Andhra Pradesh,562911,Madakasira,Kurnool,13.93865,77.27403
Andhra Pradesh,563153,Tadipathri,Kurnool,14.91129,78.00705
Andhra Pradesh,563062,Owk,Kurnool,15.20652,78.11231
Andhra Pradesh,562906,Ananthapur-6,Kurnool,14.68552,77.6037
Andhra Pradesh,563064,Chagalamarri,Kurnool,14.96329,78.58608
Andhra Pradesh,563070,Nandyal-4,Kurnool,15.49262,78.48391
Andhra Pradesh,563084,Abbas Nagar,Kurnool,15.8105,78.04182
Andhra Pradesh,563145,Gooty - Ar,Kurnool,15.12112,77.63525
Andhra Pradesh,563086,Aspri Road,Kurnool,15.61921,77.28373
Andhra Pradesh,565174,Bethamcherla Antp,Kurnool,14.42649,77.72973
Andhra Pradesh,565170,Gooty Railway Station,Kurnool,15.14509,77.62614
Andhra Pradesh,563094,Hotel Mourya,Kurnool,15.8281,78.03538
Andhra Pradesh,563089,Kothapet-Kurnool ,Kurnool,15.39194,77.87415
Andhra Pradesh,563088,Kurnool One Town,Kurnool,15.82533,78.04984
Andhra Pradesh,563085,Kurnool-6,Kurnool,15.84027,78.03803
Andhra Pradesh,563095,Main bazar Allagadda,Kurnool,15.13039,78.51659
Andhra Pradesh,563099,MAMIDALAPADU,Kurnool,15.85465,78.01375
Andhra Pradesh,563096,Postal colony Atmakur,Kurnool,15.87402,78.57945
Andhra Pradesh,562874,REVENUE COLONY,Kurnool,14.6922,77.59993
Andhra Pradesh,562902,RF Road,Kurnool,14.9092,77.99414
Andhra Pradesh,562957,RUDRAMPETA,Kurnool,14.646118,77.671873
Andhra Pradesh,562956,SK UNIVETSITY,Kurnool,14.59898,77.65495
Andhra Pradesh,565142,Tadipatri-3,Kurnool,14.90961,78.01338
Andhra Pradesh,563090,Nr. Sarafa Bazar,Kurnool,15.62798,77.27362
Andhra Pradesh,563073,Kurnool- 5,Kurnool,15.83489,78.0225
Andhra Pradesh,562960,Hampapuram,Kurnool,14.55514,77.62876
Andhra Pradesh,562961,Gajrampally,Kurnool,15.00119,77.61768
Andhra Pradesh,563104,Pothuladoddi,Kurnool,15.19276,77.70124
Andhra Pradesh,565171,Kodihalli,Kurnool,13.86037,77.47898
Andhra Pradesh,562877,Pothulakunta (Rep),Kurnool,14.16014,77.70357
Andhra Pradesh,562889,Gunjepalle,Kurnool,14.3849,77.9506
Andhra Pradesh,563103,Nagaladinne,Kurnool,15.91144,77.56525
Andhra Pradesh,562955,Kanekal,Kurnool,14.80388,77.07581
Andhra Pradesh,562890,Seepri (Rep),Kurnool,14.66435,77.15508
Andhra Pradesh,562891,Junjurampalli (Rep),Kurnool,14.64428,77.00333
Andhra Pradesh,562894,Teacher's colony(HINDUPUR),Kurnool,13.81472,77.48732
Andhra Pradesh,565176,Kadri-2,Kurnool,14.10915,78.16099
Andhra Pradesh,562895,Darmavaram -4,Kurnool,14.4218,77.723
Andhra Pradesh,562899,Krishnapuram-3,Kurnool,14.9015,78.00877
Andhra Pradesh,563108,Near -PS kurnool,Kurnool,15.79355,78.03742
Andhra Pradesh,563110,Banaganapalle,Kurnool,15.32457,78.22819
Andhra Pradesh,563109,BETHAMCHERLA ROAD,Kurnool,15.45662,78.14891
Andhra Pradesh,562920,Hotel Noma,Kurnool,14.67994,77.60303
Andhra Pradesh,563113,Devanakonda,Kurnool,15.54185,77.5467
Andhra Pradesh,563016,Vanganur rly,Kurnool,14.81131,78.14632
Andhra Pradesh,565140,Guntakal - Vidya nagar,Kurnool,15.17095,77.36391
Andhra Pradesh,565109,Pinnapuram (Rep),Kurnool,15.58981,78.26585
Andhra Pradesh,565112,ENGINEERS' COLONY,Kurnool,15.79938,78.05079
Andhra Pradesh,565118,SKD COLONY,Kurnool,15.61515,77.27839
Andhra Pradesh,563133,Adoni,Kurnool,15.61402,77.26739
Andhra Pradesh,563120,KURNOOL (Kothapeta),Kurnool,15.83749,78.04609
Andhra Pradesh,563117,KUMMARAGARI,Kurnool,15.82611,78.05622
Andhra Pradesh,563115,EASWAR NAGAR,Kurnool,15.83278,78.0397
Andhra Pradesh,563121,Budavaripet,Kurnool,15.82049,78.04301
